205,69,0,0,0.61,0.03
206,69,0,0,0.59,-0.02
207,69,0,0,0.58,-0.01
208,69,0,0,0.55,-0.03
209,69,0,0,0.51,-0.04
210,69,0,0,0.5,-0.01
211,69,0,0,0.48,-0.02
212,69,0,0,0.48,0
213,69,0,0,0.48,0
214,69,0,0,0.46,-0.02
215,69,0,0,0.45,-0.01
216,70,1,1,0.49,0.04
217,70,0,-1,0.52,0.03
218,69,-1,-1,0.53,0.01
219,69,0,1,0.55,0.02
220,69,0,0,0.54,-0.01
221,69,0,0,0.67,0.13
222,69,0,0,0.66,-0.01
223,68,-1,-1,0.79,0.13
224,68,0,1,0.8,0.01
225,68,0,0,0.8,0
226,68,0,0,0.8,0
227,69,1,1,0.96,0.16
228,68,-1,-2,1.95,0.99
229,68,0,1,1.97,0.02
230,68,0,0,3.09,1.12
231,68,0,0,3.4,0.31
232,68,0,0,3.38,-0.02
233,66,-2,-2,3.38,0
234,65,-1,1,3.37,-0.01
235,65,0,1,3.4,0.03
236,64,-1,-1,3.36,-0.04
237,66,2,3,2.91,-0.45
238,66,0,-2,2.99,0.08
239,66,0,0,1.77,-1.22
240,66,0,0,1.07,-0.7
241,66,0,0,1.04,-0.03
242,66,0,0,1.05,0.01
243,66,0,0,1.07,0.02
244,66,0,0,0.93,-0.14
245,66,0,0,0.92,-0.01
246,66,0,0,0.9,-0.02
247,65,-1,-1,0.47,-0.43
248,64,-1,0,0.49,0.02
249,64,0,1,0.49,0
250,65,1,1,0.48,-0.01
251,65,0,-1,0.45,-0.03
252,65,0,0,0.5,0.05
253,68,3,3,0.68,0.18
254,67,-1,-4,0.71,0.03
255,66,-1,0,0.69,-0.02
256,67,1,2,0.71,0.02
257,67,0,-1,0.72,0.01
258,67,0,0,0.72,0
259,67,0,0,0.74,0.02
260,67,0,0,0.77,0.03
261,68,1,1,0.73,-0.04
262,68,0,-1,0.59,-0.14
263,68,0,0,0.58,-0.01
264,68,0,0,0.57,-0.01
265,68,0,0,0.58,0.01
266,68,0,0,0.58,0
267,68,0,0,0.58,0
268,68,0,0,0.57,-0.01
269,68,0,0,0.58,0.01
270,68,0,0,0.58,0
271,68,0,0,0.58,0
272,68,0,0,0.58,0
273,68,0,0,0.61,0.03
274,67,-1,-1,0.62,0.01
275,67,0,1,0.62,0
276,67,0,0,0.63,0.01
277,67,0,0,0.64,0.01
278,67,0,0,0.62,-0.02
279,67,0,0,0.64,0.02
280,67,0,0,0.64,0
281,67,0,0,0.65,0.01
282,67,0,0,0.63,-0.02
283,67,0,0,0.62,-0.01
284,67,0,0,0.62,0
285,66,-1,-1,0.6,-0.02
286,65,-1,0,0.61,0.01
287,66,1,2,1.06,0.45
288,67,1,0,1.05,-0.01
289,67,0,-1,1.05,0
290,67,0,0,1.06,0.01
291,67,0,0,1.06,0
292,67,0,0,1.05,-0.01
293,68,1,1,1.05,0
294,68,0,-1,1.04,-0.01
295,68,0,0,1.08,0.04
296,68,0,0,1.06,-0.02
297,67,-1,-1,1.04,-0.02
298,67,0,1,1.03,-0.01
299,66,-1,-1,0.99,-0.04
300,67,1,2,0.97,-0.02
301,67,0,-1,0.97,0
302,66,-1,-1,0.95,-0.02
303,66,0,1,0.99,0.04
304,65,-1,-1,0.92,-0.07
305,65,0,1,0.38,-0.54
306,65,0,0,0.46,0.08
307,66,1,1,0.49,0.03
308,66,0,-1,0.51,0.02
309,66,0,0,0.53,0.02
310,66,0,0,0.55,0.02
311,66,0,0,0.58,0.03
312,66,0,0,0.55,-0.03
313,66,0,0,0.57,0.02
314,67,1,1,0.59,0.02
315,67,0,-1,0.55,-0.04
316,67,0,0,0.55,0
317,67,0,0,0.56,0.01
318,67,0,0,0.55,-0.01
319,67,0,0,0.54,-0.01
320,67,0,0,0.55,0.01
321,67,0,0,0.53,-0.02
322,67,0,0,0.54,0.01
323,68,1,1,0.51,-0.03
324,68,0,-1,0.53,0.02
325,68,0,0,0.53,0
326,68,0,0,0.52,-0.01
327,67,-1,-1,0.49,-0.03
328,68,1,2,0.46,-0.03
329,67,-1,-2,0.44,-0.02
330,67,0,1,0.48,0.04
331,67,0,0,0.45,-0.03
332,67,0,0,0.45,0
333,67,0,0,0.41,-0.04
334,68,1,1,0.4,-0.01
335,68,0,-1,0.37,-0.03
336,69,1,1,0.41,0.04
337,68,-1,-2,0.41,0
338,68,0,1,0.4,-0.01
339,68,0,0,0.32,-0.08
340,68,0,0,0.33,0.01
341,68,0,0,0.31,-0.02
342,69,1,1,0.3,-0.01
343,69,0,-1,0.45,0.15
344,69,0,0,0.61,0.16
345,69,0,0,0.87,0.26
346,69,0,0,0.88,0.01
347,69,0,0,0.88,0
348,68,-1,-1,0.87,-0.01
349,68,0,1,0.87,0
350,68,0,0,0.87,0
351,68,0,0,0.86,-0.01
352,68,0,0,0.78,-0.08
353,68,0,0,0.66,-0.12
354,69,1,1,0.14,-0.52
355,69,0,-1,0.11,-0.03
356,69,0,0,0.12,0.01
357,69,0,0,0.12,0
358,69,0,0,0.13,0.01
359,69,0,0,0.13,0
360,69,0,0,0.12,-0.01
361,69,0,0,0.13,0.01
362,69,0,0,0.15,0.02
363,69,0,0,0.19,0.04
364,69,0,0,0.27,0.08
365,68,-1,-1,0.26,-0.01
366,68,0,1,0.3,0.04
367,68,0,0,0.29,-0.01
368,67,-1,-1,0.31,0.02
369,67,0,1,0.33,0.02
370,67,0,0,0.34,0.01
371,67,0,0,0.33,-0.01
372,67,0,0,0.31,-0.02
373,67,0,0,0.26,-0.05
374,65,-2,-2,0.28,0.02
375,65,0,2,0.29,0.01
376,65,0,0,0.34,0.05
377,65,0,0,0.38,0.04
378,65,0,0,0.43,0.05
379,65,0,0,0.43,0
380,65,0,0,1.14,0.71
381,65,0,0,1.14,0
382,65,0,0,1.14,0
383,65,0,0,1.36,0.22
384,66,1,1,1.35,-0.01
385,65,-1,-2,1.35,0
386,65,0,1,1.35,0
387,66,1,1,1.32,-0.03
388,66,0,-1,1.35,0.03
389,66,0,0,0.95,-0.4
390,65,-1,-1,0.95,0
391,65,0,1,0.96,0.01
392,65,0,0,0.87,-0.09
393,66,1,1,0.9,0.03
394,66,0,-1,0.95,0.05
395,66,0,0,0.94,-0.01
396,66,0,0,0.94,0
397,66,0,0,1.04,0.1
398,66,0,0,0.99,-0.05
399,65,-1,-1,0.98,-0.01
400,66,1,2,0.99,0.01
401,65,-1,-2,0.79,-0.2
402,65,0,1,0.75,-0.04
403,66,1,1,0.69,-0.06
404,65,-1,-2,0.69,0
405,65,0,1,0.72,0.03
406,65,0,0,0.52,-0.2
407,65,0,0,0.45,-0.07
408,65,0,0,0.47,0.02
409,65,0,0,0.46,-0.01
410,65,0,0,0.44,-0.02
411,65,0,0,0.48,0.04
412,65,0,0,0.49,0.01
413,65,0,0,0.51,0.02
414,65,0,0,0.51,0
415,65,0,0,0.5,-0.01
416,64,-1,-1,0.66,0.16
417,66,2,3,1.25,0.59
418,67,1,-1,3.36,2.11
419,65,-2,-3,4.6,1.24
420,65,0,2,4.71,0.11
421,66,1,1,4.74,0.03
422,65,-1,-2,4.97,0.23
423,66,1,2,6.03,1.06
424,65,-1,-2,6.16,0.13
425,65,0,1,6.72,0.56
426,65,0,0,7.13,0.41
427,64,-1,-1,6.43,-0.7
428,65,1,2,5.61,-0.82
429,63,-2,-3,5.57,-0.04
430,64,1,3,5.58,0.01
431,63,-1,-2,5.38,-0.2
432,64,1,2,4.18,-1.2
433,62,-2,-3,4.03,-0.15
434,62,0,2,3.54,-0.49
435,62,0,0,2.91,-0.63
436,61,-1,-1,2.89,-0.02
437,61,0,1,2.88,-0.01
438,59,-2,-2,2.96,0.08
439,61,2,4,2.99,0.03
440,59,-2,-4,2.99,0
441,60,1,3,3,0.01
442,58,-2,-3,3.04,0.04
443,58,0,2,2.94,-0.1
444,58,0,0,3.01,0.07
445,58,0,0,3.01,0
446,60,2,2,3.02,0.01
447,58,-2,-4,2.91,-0.11
448,60,2,4,2.96,0.05
449,58,-2,-4,3,0.04
450,58,0,2,3.38,0.38
451,58,0,0,3.99,0.61
452,58,0,0,3.58,-0.41
453,59,1,1,3.1,-0.48
454,58,-1,-2,3.09,-0.01
455,59,1,2,3.16,0.07
456,58,-1,-2,3.14,-0.02
457,58,0,1,3.5,0.36
458,58,0,0,3.97,0.47
459,58,0,0,3.61,-0.36
460,59,1,1,2.84,-0.77
461,57,-2,-3,2.91,0.07
462,58,1,3,3.09,0.18
463,57,-1,-2,3.08,-0.01
464,58,1,2,3.67,0.59
465,58,0,-1,4.13,0.46
466,57,-1,-1,3.79,-0.34
467,58,1,2,3.29,-0.5
468,57,-1,-2,3.29,0
469,58,1,2,3.52,0.23
470,58,0,-1,3.69,0.17
471,58,0,0,3.62,-0.07
472,58,0,0,3.62,0
473,57,-1,-1,3.01,-0.61
474,59,2,3,2.59,-0.42
475,58,-1,-3,2.48,-0.11
476,59,1,2,2.76,0.28
477,58,-1,-2,3.43,0.67
478,58,0,1,3.2,-0.23
479,59,1,1,2.96,-0.24
480,57,-2,-3,2.91,-0.05
481,58,1,3,3.99,1.08
482,57,-1,-2,3.94,-0.05
483,58,1,2,4.4,0.46
484,57,-1,-2,4.75,0.35
485,57,0,1,4.54,-0.21
486,59,2,2,4.07,-0.47
487,57,-2,-4,4.11,0.04
488,59,2,4,4.24,0.13
489,57,-2,-4,4.25,0.01
490,57,0,2,4.01,-0.24
491,57,0,0,4.57,0.56
492,58,1,1,3.96,-0.61
493,59,1,0,3.54,-0.42
494,58,-1,-2,3.6,0.06
495,60,2,3,3.78,0.18
496,58,-2,-4,3.78,0
497,58,0,2,3.96,0.18
498,58,0,0,4.16,0.2
499,58,0,0,3.43,-0.73
500,60,2,2,2.72,-0.71
501,58,-2,-4,2.74,0.02
502,60,2,4,2.86,0.12
503,58,-2,-4,2.79,-0.07
504,59,1,3,3.1,0.31
505,59,0,-1,3.56,0.46
506,58,-1,-1,3.2,-0.36
507,60,2,3,2.88,-0.32
508,58,-2,-4,2.89,0.01
509,60,2,4,3.03,0.14
510,58,-2,-4,3.07,0.04
511,59,1,3,3.3,0.23
512,60,1,0,3.96,0.66
513,58,-2,-3,3.64,-0.32
514,60,2,4,3.17,-0.47
515,58,-2,-4,3.18,0.01
516,59,1,3,3.49,0.31
517,58,-1,-2,3.72,0.23
518,59,1,2,3.71,-0.01
519,59,0,-1,3.67,-0.04
520,58,-1,-1,3.36,-0.31
521,59,1,2,2.98,-0.38
522,58,-1,-2,2.85,-0.13
523,59,1,2,3.35,0.5
524,59,0,-1,3.89,0.54
525,58,-1,-1,3.62,-0.27
526,60,2,3,3.38,-0.24
527,59,-1,-3,3.23,-0.15
528,60,1,2,3.33,0.1
529,59,-1,-2,3.37,0.04
530,60,1,2,3.31,-0.06
531,60,0,-1,3.83,0.52
532,59,-1,-1,3.4,-0.43
533,61,2,3,2.77,-0.63
534,59,-2,-4,2.77,0
535,60,1,3,2.83,0.06
536,59,-1,-2,2.93,0.1
537,60,1,2,3.23,0.3
538,59,-1,-2,3.75,0.52
539,59,0,1,3.5,-0.25
540,60,1,1,2.91,-0.59
541,59,-1,-2,2.95,0.04
542,60,1,2,3.06,0.11
543,59,-1,-2,3.12,0.06
544,59,0,1,3.5,0.38
545,59,0,0,4.98,1.48
546,59,0,0,4.72,-0.26
547,61,2,2,4.29,-0.43
548,59,-2,-4,4.34,0.05
549,61,2,4,4.4,0.06
550,59,-2,-4,4.36,-0.04
551,60,1,3,4.71,0.35
552,61,1,0,5.09,0.38
553,60,-1,-2,4.82,-0.27
554,61,1,2,3.13,-1.69
555,59,-2,-3,3.23,0.1
556,61,2,4,3.51,0.28
557,59,-2,-4,3.45,-0.06
558,61,2,4,3.58,0.13
559,59,-2,-4,3.73,0.15
560,59,0,2,3.56,-0.17
561,59,0,0,3.73,0.17
562,59,0,0,3.7,-0.03
563,61,2,2,3.71,0.01
564,59,-2,-4,3.65,-0.06
565,61,2,4,3.42,-0.23
566,59,-2,-4,3.45,0.03
567,60,1,3,3.64,0.19
568,61,1,0,3.84,0.2
569,60,-1,-2,3.47,-0.37
570,61,1,2,2.57,-0.9
571,59,-2,-3,2.71,0.14
572,61,2,4,2.74,0.03
573,59,-2,-4,2.94,0.2
574,60,1,3,3.44,0.5
575,61,1,0,3.97,0.53
576,58,-3,-4,3.64,-0.33
577,60,2,5,3.32,-0.32
578,58,-2,-4,3.33,0.01
579,60,2,4,3.42,0.09
580,58,-2,-4,3.31,-0.11
581,59,1,3,3.6,0.29
582,59,0,-1,3.97,0.37
583,59,0,0,3.54,-0.43
584,59,0,0,2.91,-0.63
585,59,0,0,2.89,-0.02
586,60,1,1,3.2,0.31
587,58,-2,-3,3.2,0
588,60,2,4,3.52,0.32
589,59,-1,-3,4.12,0.6
590,60,1,2,3.85,-0.27
591,61,1,0,3.31,-0.54
592,60,-1,-2,3.26,-0.05
593,62,2,3,3.51,0.25
594,60,-2,-4,3.47,-0.04
595,60,0,2,3.49,0.02
596,59,-1,-1,4.07,0.58
597,60,1,2,3.75,-0.32
598,61,1,0,3.06,-0.69
599,59,-2,-3,3.12,0.06
600,61,2,4,3.4,0.28
601,59,-2,-4,3.39,-0.01
602,60,1,3,3.43,0.04
603,60,0,-1,3.64,0.21
604,60,0,0,3.54,-0.1
605,60,0,0,3.39,-0.15
606,59,-1,-1,3.42,0.03
607,61,2,3,3.43,0.01
608,59,-2,-4,3.38,-0.05
609,61,2,4,3.17,-0.21
610,59,-2,-4,3.34,0.17
611,60,1,3,3.54,0.2
612,60,0,-1,3.99,0.45
613,60,0,0,3.77,-0.22
614,61,1,1,3.32,-0.45
615,59,-2,-3,3.25,-0.07
616,61,2,4,3.25,0
617,59,-2,-4,3.37,0.12
618,60,1,3,3.61,0.24
619,61,1,0,4.06,0.45
620,60,-1,-2,3.64,-0.42
621,62,2,3,2.87,-0.77
622,60,-2,-4,2.93,0.06
623,61,1,3,3.1,0.17
624,60,-1,-2,3.15,0.05
625,60,0,1,3.58,0.43
626,61,1,1,3.86,0.28
627,61,0,-1,3.56,-0.3
628,61,0,0,2.86,-0.7
629,60,-1,-1,2.86,0
630,61,1,2,3.33,0.47
631,59,-2,-3,3.62,0.29
632,60,1,3,3.63,0.01
633,61,1,0,3.61,-0.02
634,59,-2,-3,3.27,-0.34
635,61,2,4,3.04,-0.23
636,59,-2,-4,3.03,-0.01
637,61,2,4,3.1,0.07
638,60,-1,-3,3.24,0.14
639,60,0,1,3.11,-0.13
640,60,0,0,2.9,-0.21
641,59,-1,-1,2.82,-0.08
642,61,2,3,2.99,0.17
643,59,-2,-4,2.9,-0.09
644,61,2,4,3.05,0.15
645,59,-2,-4,3.36,0.31
646,60,1,3,3.53,0.17
647,60,0,-1,3.5,-0.03
648,59,-1,-1,3.22,-0.28
649,61,2,3,3.24,0.02
650,59,-2,-4,3.12,-0.12
651,61,2,4,3.06,-0.06
652,59,-2,-4,3.34,0.28
653,60,1,3,3.28,-0.06
654,61,1,0,3.38,0.1
655,60,-1,-2,3.17,-0.21
656,61,1,2,3.08,-0.09
657,59,-2,-3,3.04,-0.04
658,60,1,3,2.98,-0.06
659,59,-1,-2,3.13,0.15
660,60,1,2,3.26,0.13
661,61,1,0,3.19,-0.07
662,59,-2,-3,2.91,-0.28
663,61,2,4,2.78,-0.13
664,59,-2,-4,2.72,-0.06
665,60,1,3,3.14,0.42
666,59,-1,-2,3.59,0.45
667,60,1,2,3.53,-0.06
668,61,1,0,3.39,-0.14
669,59,-2,-3,3.16,-0.23
670,61,2,4,3.08,-0.08
671,59,-2,-4,3.05,-0.03
672,60,1,3,3.05,0
673,60,0,-1,3.52,0.47
674,60,0,0,3.14,-0.38
675,61,1,1,2.62,-0.52
676,60,-1,-2,2.65,0.03
677,61,1,2,2.7,0.05
678,59,-2,-3,2.68,-0.02
679,61,2,4,2.96,0.28
680,60,-1,-3,3.61,0.65
681,60,0,1,3.32,-0.29
682,61,1,1,2.82,-0.5
683,59,-2,-3,2.86,0.04
684,61,2,4,3.07,0.21
685,59,-2,-4,3.07,0
686,60,1,3,3.41,0.34
687,60,0,-1,3.71,0.3
688,59,-1,-1,3.44,-0.27
689,61,2,3,2.74,-0.7
690,59,-2,-4,2.8,0.06
691,61,2,4,3.12,0.32
692,60,-1,-3,3.25,0.13
693,60,0,1,3.24,-0.01
694,60,0,0,3.33,0.09
695,60,0,0,3,-0.33
696,61,1,1,3.06,0.06
697,59,-2,-3,2.99,-0.07
698,61,2,4,3.42,0.43
699,60,-1,-3,3.72,0.3
700,60,0,1,3.52,-0.2
701,61,1,1,3.38,-0.14
702,59,-2,-3,3.21,-0.17
703,61,2,4,3.44,0.23
704,59,-2,-4,3.38,-0.06
705,60,1,3,3.35,-0.03
706,59,-1,-2,3.78,0.43
707,60,1,2,3.4,-0.38
708,61,1,0,3.03,-0.37
709,59,-2,-3,3.08,0.05
710,61,2,4,3.1,0.02
711,59,-2,-4,3.08,-0.02
712,60,1,3,3.22,0.14
713,59,-1,-2,4.04,0.82
714,60,1,2,3.72,-0.32
715,61,1,0,3.3,-0.42
716,59,-2,-3,3.32,0.02
717,61,2,4,3.43,0.11
718,59,-2,-4,3.33,-0.1
719,60,1,3,3.66,0.33
720,61,1,0,4.23,0.57
721,60,-1,-2,3.81,-0.42
722,61,1,2,3.05,-0.76
723,59,-2,-3,3.04,-0.01
724,61,2,4,3.23,0.19
725,60,-1,-3,3.36,0.13
726,60,0,1,3.75,0.39
727,61,1,1,4.59,0.84
728,60,-1,-2,4.32,-0.27
729,61,1,2,3.76,-0.56
730,59,-2,-3,3.78,0.02
731,61,2,4,3.84,0.06
732,60,-1,-3,3.88,0.04
733,60,0,1,4.04,0.16
734,60,0,0,4.31,0.27
735,59,-1,-1,3.91,-0.4
736,61,2,3,2.86,-1.05
737,59,-2,-4,2.9,0.04
738,61,2,4,3.12,0.22
739,59,-2,-4,3.24,0.12
740,60,1,3,3.42,0.18
741,60,0,-1,4.15,0.73
742,59,-1,-1,3.83,-0.32
743,61,2,3,3.46,-0.37
744,59,-2,-4,3.41,-0.05
745,61,2,4,3.58,0.17
746,59,-2,-4,3.71,0.13
747,59,0,2,3.83,0.12
748,61,2,2,3.93,0.1
749,60,-1,-3,3.69,-0.24
750,61,1,2,2.86,-0.83
751,59,-2,-3,2.87,0.01
752,62,3,5,3.13,0.26
753,60,-2,-5,3.57,0.44
754,60,0,2,3.47,-0.1
755,62,2,2,3.71,0.24
756,60,-2,-4,3.39,-0.32
757,61,1,3,3.32,-0.07
758,59,-2,-3,3.26,-0.06
759,60,1,3,3.55,0.29
760,59,-1,-2,3.94,0.39
761,60,1,2,3.65,-0.29
762,61,1,0,3.24,-0.41
763,59,-2,-3,3.18,-0.06
764,61,2,4,2.73,-0.45
765,59,-2,-4,2.72,-0.01
766,60,1,3,2.93,0.21
767,61,1,0,3.52,0.59
768,60,-1,-2,3.17,-0.35
769,61,1,2,2.66,-0.51
770,59,-2,-3,2.71,0.05
771,61,2,4,2.89,0.18
772,59,-2,-4,2.87,-0.02
773,60,1,3,3.49,0.62
774,60,0,-1,4.03,0.54
775,59,-1,-1,3.78,-0.25
776,61,2,3,3.25,-0.53
777,59,-2,-4,3.24,-0.01
778,61,2,4,3.53,0.29
779,60,-1,-3,3.69,0.16
780,60,0,1,3.74,0.05
781,61,1,1,3.9,0.16
782,59,-2,-3,3.4,-0.5
783,61,2,4,2.77,-0.63
784,59,-2,-4,2.7,-0.07
785,61,2,4,2.94,0.24
786,59,-2,-4,3.25,0.31
787,60,1,3,3.58,0.33
788,59,-1,-2,3.9,0.32
789,60,1,2,3.73,-0.17
790,61,1,0,3.57,-0.16
791,59,-2,-3,3.56,-0.01
792,61,2,4,3.74,0.18
793,58,-3,-5,3.84,0.1
794,59,1,4,3.96,0.12
795,59,0,-1,4.05,0.09
796,59,0,0,3.54,-0.51
797,61,2,2,3.03,-0.51
798,58,-3,-5,2.99,-0.04
799,61,3,6,3.31,0.32
800,59,-2,-5,3.54,0.23
801,60,1,3,3.44,-0.1
802,61,1,0,3.58,0.14
803,60,-1,-2,3.25,-0.33
804,62,2,3,2.95,-0.3
805,60,-2,-4,2.9,-0.05
806,61,1,3,3.15,0.25
807,60,-1,-2,3.32,0.17
808,60,0,1,3.21,-0.11
809,61,1,1,3.1,-0.11
810,60,-1,-2,3.04,-0.06
811,61,1,2,2.79,-0.25
812,60,-1,-2,2.77,-0.02
813,61,1,2,2.88,0.11
814,60,-1,-2,3.1,0.22
815,61,1,2,3.48,0.38
816,60,-1,-2,4.03,0.55
817,60,0,1,3.85,-0.18
818,61,1,1,3.71,-0.14
819,60,-1,-2,3.67,-0.04
820,61,1,2,3.73,0.06
821,59,-2,-3,3.74,0.01
822,60,1,3,3.82,0.08
823,60,0,-1,4.01,0.19
824,60,0,0,3.45,-0.56
825,61,1,1,2.59,-0.86
826,60,-1,-2,2.61,0.02
827,61,1,2,2.9,0.29
828,59,-2,-3,3.12,0.22
829,60,1,3,3.16,0.04
830,61,1,0,3.23,0.07
831,60,-1,-2,2.91,-0.32
832,61,1,2,2.79,-0.12
833,59,-2,-3,2.75,-0.04
834,60,1,3,3.12,0.37
835,59,-1,-2,3.44,0.32
836,60,1,2,3.41,-0.03
